statNm,statId,chgerId,chgerType,addr,lat,lng,useTime,busiId,bnm,busiNm,busiCall,stat,s,l,output,method,zcode,zscode,kind,kindDetail,parkingFree,limitYn,delYn,statUpdDt,lastTsdt,FALSE,,
양천공원,CU201002,7,2,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B002,Y,Y,N,2022-01-05 19:03:10,2022-01-05 17:29:54,,,
양천공원,CU201002,8,2,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B002,Y,Y,N,2022-01-05 19:03:10,2022-01-05 17:19:54,,,
양천공원,CU201002,9,2,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B002,Y,Y,N,2022-01-05 18:08:10,2022-01-05 09:37:34,,,
양천공원,CU201002,10,2,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B002,Y,Y,N,2022-01-05 18:13:10,2022-01-05 15:47:45,,,
양천공원,CU201002,11,2,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B002,Y,Y,N,2022-01-05 19:03:10,2022-01-05 12:29:58,,,
양천공원,CU201002,12,2,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B002,Y,Y,N,2022-01-05 19:03:10,2022-01-05 12:29:58,,,
양천공원,CU201002,13,2,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B002,Y,Y,N,2022-01-05 18:03:10,2022-01-04 20:03:56,,,
양천공원,CU201002,14,2,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B002,Y,Y,N,2022-01-05 18:03:10,2022-01-04 21:45:39,,,
양천공원,CU201002,15,2,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02112E+13,,,11,11470,B0,B002,Y,Y,N,2022-01-05 19:03:10,2021-12-11 14:07:53,,,
양천공원,CU201002,16,2,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B002,Y,Y,N,2022-01-05 19:03:10,2022-01-05 12:29:49,,,
양천공원,CU201002,17,2,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B002,Y,Y,N,2022-01-04 13:18:10,2022-01-04 12:46:50,,,
양천공원,CU201002,18,2,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B002,Y,Y,N,2022-01-04 13:23:10,2022-01-02 10:24:49,,,
양천공원,CU201002,19,2,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02112E+13,,,11,11470,B0,B002,Y,Y,N,2022-01-05 18:03:10,2021-12-14 14:48:54,,,
양천공원,CU201002,20,2,서울특별시 양천구 목동서로 301-21,37.5190054,126.8685376,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02112E+13,,,11,11470,B0,B002,Y,Y,N,2022-01-05 18:03:10,2021-12-20 12:24:48,,,
목운중학교,CU201003,1,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02112E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 22:53:10,2021-12-31 20:54:39,,,
목운중학교,CU201003,2,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 22:58:10,2022-01-05 14:17:28,,,
목운중학교,CU201003,3,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 22:43:10,2022-01-05 21:40:00,,,
목운중학교,CU201003,4,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 22:43:10,2022-01-05 21:30:00,,,
목운중학교,CU201003,5,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 23:03:10,2022-01-04 19:19:25,,,
목운중학교,CU201003,6,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 22:58:10,2022-01-05 15:52:59,,,
목운중학교,CU201003,7,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 22:43:10,2022-01-05 21:10:07,,,
목운중학교,CU201003,8,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 22:43:10,2022-01-05 22:10:08,,,
목운중학교,CU201003,9,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-06 23:33:10,2022-01-06 22:21:32,,,
목운중학교,CU201003,10,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-06 23:33:10,2022-01-06 19:00:15,,,
목운중학교,CU201003,11,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 22:43:10,2022-01-05 21:20:03,,,
목운중학교,CU201003,12,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 22:43:10,2022-01-05 21:40:03,,,
목운중학교,CU201003,13,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 22:33:10,2022-01-04 21:59:42,,,
목운중학교,CU201003,14,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 22:33:10,2022-01-05 19:00:21,,,
목운중학교,CU201003,15,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 22:43:10,2022-01-05 22:00:03,,,
목운중학교,CU201003,16,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 22:43:10,2022-01-05 13:49:58,,,
목운중학교,CU201003,17,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 23:58:10,2022-01-05 17:37:33,,,
목운중학교,CU201003,18,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 23:58:10,2022-01-05 15:04:31,,,
목운중학교,CU201003,19,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02112E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 22:43:10,2021-12-23 17:53:19,,,
목운중학교,CU201003,20,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 22:43:10,2022-01-05 19:39:57,,,
목운중학교,CU201003,21,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 23:03:10,2022-01-05 02:51:34,,,
목운중학교,CU201003,22,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 23:03:10,2022-01-05 18:52:51,,,
목운중학교,CU201003,23,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 22:33:10,2022-01-05 19:32:48,,,
목운중학교,CU201003,24,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,,,,,11,11470,J0,J001,N,Y,N,#VALUE!,#VALUE!,,,
목운중학교,CU201003,25,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-07 19:03:10,2022-01-07 10:36:47,,,
목운중학교,CU201003,26,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-07 18:58:10,2022-01-05 10:36:04,,,
목운중학교,CU201003,27,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 23:03:10,2022-01-05 21:40:41,,,
목운중학교,CU201003,28,2,서울특별시 양천구 목동동로 235,37.5272338,126.8724588,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,J0,J001,N,Y,N,2022-01-05 23:03:10,2022-01-05 18:10:04,,,
목동로데오,CU201004,1,2,서울특별시 양천구 목동로25길 26,37.5283292,126.8612423,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,Y,Y,N,2022-01-06 05:38:10,2022-01-04 21:09:14,,,
목동로데오,CU201004,2,2,서울특별시 양천구 목동로25길 26,37.5283292,126.8612423,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,Y,Y,N,2022-01-06 05:38:10,2022-01-02 16:55:56,,,
목동로데오,CU201004,3,2,서울특별시 양천구 목동로25길 26,37.5283292,126.8612423,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,Y,Y,N,2022-01-06 05:43:10,2022-01-06 04:19:44,,,
목동로데오,CU201004,4,2,서울특별시 양천구 목동로25길 26,37.5283292,126.8612423,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,Y,Y,N,2022-01-06 05:43:10,2022-01-06 04:19:44,,,
목동로데오,CU201004,5,2,서울특별시 양천구 목동로25길 26,37.5283292,126.8612423,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,Y,Y,N,2022-01-07 20:43:10,2022-01-07 10:45:26,,,
목동로데오,CU201004,6,2,서울특별시 양천구 목동로25길 26,37.5283292,126.8612423,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,Y,Y,N,2022-01-07 20:48:10,2022-01-06 23:50:05,,,
목동로데오,CU201004,7,2,서울특별시 양천구 목동로25길 26,37.5283292,126.8612423,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,Y,Y,N,2022-01-06 05:43:10,2022-01-06 04:29:48,,,
목동로데오,CU201004,8,2,서울특별시 양천구 목동로25길 26,37.5283292,126.8612423,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02112E+13,,,11,11470,B0,B001,Y,Y,N,2022-01-06 05:43:10,2021-12-23 12:53:49,,,
양천파리공원,CU201005,1,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-07 19:23:10,2022-01-06 18:31:28,,,
양천파리공원,CU201005,2,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-07 19:23:10,2022-01-06 23:11:21,,,
양천파리공원,CU201005,3,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-06 00:13:10,2022-01-05 18:49:56,,,
양천파리공원,CU201005,4,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-06 00:13:10,2022-01-05 17:39:55,,,
양천파리공원,CU201005,5,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02112E+13,,,11,11470,B0,B001,N,Y,N,2022-01-06 00:13:10,2021-12-30 22:36:45,,,
양천파리공원,CU201005,6,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-06 00:13:10,2022-01-05 21:28:35,,,
양천파리공원,CU201005,7,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-06 00:13:10,2022-01-05 22:09:58,,,
양천파리공원,CU201005,8,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-06 00:13:10,2022-01-05 22:09:58,,,
양천파리공원,CU201005,9,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-06 00:18:10,2022-01-05 06:15:36,,,
양천파리공원,CU201005,10,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-06 00:13:10,2022-01-01 23:01:41,,,
양천파리공원,CU201005,11,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-06 00:13:10,2022-01-05 23:30:05,,,
양천파리공원,CU201005,12,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-06 00:13:10,2022-01-05 22:10:04,,,
양천파리공원,CU201005,13,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-07 19:18:10,2022-01-07 11:11:08,,,
양천파리공원,CU201005,14,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-07 19:23:10,2022-01-06 19:29:27,,,
양천파리공원,CU201005,15,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-14 13:58:10,2022-01-14 11:17:13,,,
양천파리공원,CU201005,16,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-14 13:58:10,2022-01-14 12:47:14,,,
양천파리공원,CU201005,17,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02202E+13,2.02202E+13,,,11,11470,B0,B001,N,Y,N,2022-02-06 13:58:10,2022-02-05 19:57:12,,,
양천파리공원,CU201005,18,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02202E+13,2.02202E+13,,,11,11470,B0,B001,N,Y,N,2022-02-06 13:58:10,2022-02-05 09:53:22,,,
양천파리공원,CU201005,19,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-14 14:03:10,2022-01-14 11:59:50,,,
양천파리공원,CU201005,20,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02112E+13,,,11,11470,B0,B001,N,Y,N,2022-01-14 14:03:10,2021-12-12 00:01:23,,,
양천파리공원,CU201005,21,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02202E+13,2.02202E+13,,,11,11470,B0,B001,N,Y,N,2022-02-23 16:33:10,2022-02-23 05:40:48,,,
양천파리공원,CU201005,22,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02202E+13,2.02202E+13,,,11,11470,B0,B001,N,Y,N,2022-02-23 16:38:10,2022-02-23 13:23:34,,,
양천파리공원,CU201005,23,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-14 14:03:10,2022-01-14 10:08:32,,,
양천파리공원,CU201005,24,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02112E+13,,,11,11470,B0,B001,N,Y,N,2022-01-14 14:03:10,2021-12-06 20:37:17,,,
양천파리공원,CU201005,25,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02204E+13,2.02204E+13,,,11,11470,B0,B001,N,Y,N,2022-04-04 16:28:10,2022-04-04 14:01:45,,,
양천파리공원,CU201005,26,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02204E+13,2.02204E+13,,,11,11470,B0,B001,N,Y,N,2022-04-04 16:28:10,2022-04-02 14:43:17,,,
양천파리공원,CU201005,27,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-14 14:03:10,2022-01-14 13:29:56,,,
양천파리공원,CU201005,28,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-14 14:03:10,2022-01-14 09:39:53,,,
양천파리공원,CU201005,29,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-06 22:53:10,2022-01-06 17:35:14,,,
양천파리공원,CU201005,30,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-06 22:48:10,2022-01-05 19:37:02,,,
양천파리공원,CU201005,31,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-14 14:13:10,2022-01-14 13:38:24,,,
양천파리공원,CU201005,32,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-14 14:13:10,2022-01-14 13:38:24,,,
양천파리공원,CU201005,33,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02112E+13,,,11,11470,B0,B001,N,Y,N,2022-01-06 22:43:10,2021-12-30 22:26:10,,,
양천파리공원,CU201005,34,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02112E+13,,,11,11470,B0,B001,N,Y,N,2022-01-06 22:43:10,2021-12-31 22:13:02,,,
양천파리공원,CU201005,35,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-14 14:13:10,2022-01-06 23:47:50,,,
양천파리공원,CU201005,36,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-14 14:13:10,2022-01-08 23:47:08,,,
양천파리공원,CU201005,37,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-07 19:38:10,2022-01-07 06:20:02,,,
양천파리공원,CU201005,38,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-07 19:38:10,2022-01-07 06:28:04,,,
양천파리공원,CU201005,39,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-14 14:13:10,2022-01-14 13:29:56,,,
양천파리공원,CU201005,40,2,서울특별시 양천구 목동동로 363,37.5338904,126.8761365,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,B0,B001,N,Y,N,2022-01-14 14:13:10,2022-01-14 10:49:54,,,
샤르망오피스텔,CU201006,1,2,서울특별시 양천구 월정로 101,37.5284637,126.8390009,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,H0,H001,N,Y,N,2022-01-07 21:18:10,2022-01-05 18:46:41,,,
샤르망오피스텔,CU201006,2,2,서울특별시 양천구 월정로 101,37.5284637,126.8390009,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,H0,H001,N,Y,N,2022-01-07 21:23:10,2022-01-07 09:38:34,,,
샤르망오피스텔,CU201006,3,2,서울특별시 양천구 월정로 101,37.5284637,126.8390009,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02112E+13,,,11,11470,H0,H001,N,Y,N,2022-01-06 06:53:10,2021-12-31 06:31:29,,,
샤르망오피스텔,CU201006,4,2,서울특별시 양천구 월정로 101,37.5284637,126.8390009,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02112E+13,,,11,11470,H0,H001,N,Y,N,2022-01-06 06:53:10,2021-12-13 20:54:14,,,
샤르망오피스텔,CU201006,5,2,서울특별시 양천구 월정로 101,37.5284637,126.8390009,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,H0,H001,N,Y,N,2022-01-06 06:48:10,2022-01-05 12:53:39,,,
샤르망오피스텔,CU201006,6,2,서울특별시 양천구 월정로 101,37.5284637,126.8390009,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02201E+13,,,11,11470,H0,H001,N,Y,N,2022-01-06 06:58:10,2022-01-05 16:13:24,,,
샤르망오피스텔,CU201006,7,2,서울특별시 양천구 월정로 101,37.5284637,126.8390009,24시간 이용가능,CU,씨어스,(주)씨어스,1522-2640,9,2.02201E+13,2.02112E+13,,,11,11470,H0,H001,N,Y,N,2022-01-06 06:53:10,2021-12-26 13:38:06,,,
